filename , node, edge, degree, min_weight, time_in_sec 
full_200_15,200,19900,0,-1,inf
full_200_16,200,19900,0,-1,inf
full_200_17,200,19900,0,-1,inf
full_200_18,200,19900,0,-1,inf
full_200_19,200,19900,0,-1,inf
full_200_20,200,19900,0,-1,inf
full_200_21,200,19900,0,-1,inf
full_200_22,200,19900,0,-1,inf
full_200_23,200,19900,0,-1,inf
full_200_24,200,19900,0,-1,inf
full_200_25,200,19900,0,-1,inf
full_200_26,200,19900,0,-1,inf
full_200_27,200,19900,0,-1,inf
full_200_28,200,19900,0,-1,inf
full_200_29,200,19900,0,-1,inf
full_200_30,200,19900,0,-1,inf
full_200_31,200,19900,0,-1,inf
full_200_32,200,19900,0,-1,inf
full_200_33,200,19900,0,-1,inf
full_200_34,200,19900,0,-1,inf
full_200_35,200,19900,0,-1,inf
full_200_36,200,19900,0,-1,inf
full_200_37,200,19900,0,-1,inf
full_200_38,200,19900,0,-1,inf
full_200_39,200,19900,0,-1,inf
full_200_40,200,19900,0,-1,inf
full_200_41,200,19900,0,-1,inf
full_200_42,200,19900,0,-1,inf
full_200_43,200,19900,0,-1,inf
full_200_44,200,19900,0,-1,inf
full_200_45,200,19900,0,-1,inf
full_200_46,200,19900,0,-1,inf
full_200_47,200,19900,0,-1,inf
full_200_48,200,19900,0,-1,inf
full_200_49,200,19900,0,-1,inf
full_200_50,200,19900,0,-1,inf
full_200_51,200,19900,0,-1,inf
full_200_52,200,19900,0,-1,inf
full_200_53,200,19900,0,-1,inf
full_200_54,200,19900,0,-1,inf
full_200_55,200,19900,0,-1,inf
full_200_56,200,19900,0,-1,inf
full_200_57,200,19900,0,-1,inf
full_200_58,200,19900,0,-1,inf
full_200_59,200,19900,0,-1,inf
full_200_60,200,19900,0,-1,inf
full_200_61,200,19900,0,-1,inf
full_200_62,200,19900,0,-1,inf
full_200_63,200,19900,0,-1,inf
full_200_64,200,19900,0,-1,inf
full_200_65,200,19900,0,-1,inf
full_200_66,200,19900,0,-1,inf
full_200_67,200,19900,0,-1,inf
full_200_68,200,19900,0,-1,inf
full_200_69,200,19900,0,-1,inf
full_200_70,200,19900,0,-1,inf
full_200_71,200,19900,0,-1,inf
full_200_72,200,19900,0,-1,inf
full_200_73,200,19900,0,-1,inf
full_200_74,200,19900,0,-1,inf
full_200_75,200,19900,0,-1,inf
full_200_76,200,19900,0,-1,inf
full_200_77,200,19900,0,-1,inf
full_200_78,200,19900,0,-1,inf
full_200_79,200,19900,0,-1,inf
full_200_80,200,19900,0,-1,inf
full_200_81,200,19900,0,-1,inf
full_200_82,200,19900,0,-1,inf
full_200_83,200,19900,0,-1,inf
full_200_84,200,19900,0,-1,inf
full_200_85,200,19900,0,-1,inf
full_200_86,200,19900,0,-1,inf
full_200_87,200,19900,0,-1,inf
full_200_88,200,19900,0,-1,inf
full_200_89,200,19900,0,-1,inf
full_200_90,200,19900,0,-1,inf
full_200_91,200,19900,0,-1,inf
full_200_92,200,19900,0,-1,inf
full_200_93,200,19900,0,-1,inf
full_200_94,200,19900,0,-1,inf
full_200_95,200,19900,0,-1,inf
full_200_96,200,19900,0,-1,inf
full_200_97,200,19900,0,-1,inf
full_200_98,200,19900,0,-1,inf
full_200_99,200,19900,0,-1,inf
full_200_100,200,19900,0,-1,inf
full_200_101,200,19900,0,-1,inf
full_200_102,200,19900,0,-1,inf
full_200_103,200,19900,0,-1,inf
full_200_104,200,19900,0,-1,inf
full_200_105,200,19900,0,-1,inf
full_200_106,200,19900,0,-1,inf
full_200_107,200,19900,0,-1,inf
full_200_108,200,19900,0,-1,inf
full_200_109,200,19900,0,-1,inf
full_200_110,200,19900,0,-1,inf
full_200_111,200,19900,0,-1,inf
full_200_112,200,19900,0,-1,inf
full_200_113,200,19900,0,-1,inf
full_200_114,200,19900,0,-1,inf
full_200_115,200,19900,0,-1,inf
full_200_116,200,19900,0,-1,inf
full_200_117,200,19900,0,-1,inf
full_200_118,200,19900,0,-1,inf
full_200_119,200,19900,0,-1,inf
full_200_120,200,19900,0,-1,inf
full_200_121,200,19900,0,-1,inf
full_200_122,200,19900,0,-1,inf
full_200_123,200,19900,0,-1,inf
full_200_124,200,19900,0,-1,inf
full_200_125,200,19900,0,-1,inf
full_200_126,200,19900,0,-1,inf
full_200_127,200,19900,0,-1,inf
full_200_128,200,19900,0,-1,inf
full_200_129,200,19900,0,-1,inf
full_200_130,200,19900,0,-1,inf
full_200_131,200,19900,0,-1,inf
full_200_132,200,19900,0,-1,inf
full_200_133,200,19900,0,-1,inf
full_200_134,200,19900,0,-1,inf
full_200_135,200,19900,0,-1,inf
full_200_136,200,19900,0,-1,inf
full_200_137,200,19900,0,-1,inf
full_200_138,200,19900,0,-1,inf
full_200_139,200,19900,0,-1,inf
full_200_140,200,19900,0,-1,inf
full_200_141,200,19900,0,-1,inf
full_200_142,200,19900,0,-1,inf
full_200_143,200,19900,0,-1,inf
full_200_144,200,19900,0,-1,inf
full_200_145,200,19900,0,-1,inf
full_200_146,200,19900,0,-1,inf
full_200_147,200,19900,0,-1,inf
full_200_148,200,19900,0,-1,inf
full_200_149,200,19900,0,-1,inf
full_200_150,200,19900,0,-1,inf
full_200_151,200,19900,0,-1,inf
full_200_152,200,19900,0,-1,inf
full_200_153,200,19900,0,-1,inf
full_200_154,200,19900,0,-1,inf
full_200_155,200,19900,0,-1,inf
full_200_156,200,19900,0,-1,inf
full_200_157,200,19900,0,-1,inf
full_200_158,200,19900,0,-1,inf
full_200_159,200,19900,0,-1,inf
full_200_160,200,19900,0,-1,inf
full_200_161,200,19900,0,-1,inf
full_200_162,200,19900,0,-1,inf
full_200_163,200,19900,0,-1,inf
full_200_164,200,19900,0,-1,inf
full_200_165,200,19900,0,-1,inf
full_200_166,200,19900,0,-1,inf
full_200_167,200,19900,0,-1,inf
full_200_168,200,19900,0,-1,inf
full_200_169,200,19900,0,-1,inf
full_200_170,200,19900,0,-1,inf
full_200_171,200,19900,0,-1,inf
full_200_172,200,19900,0,-1,inf
full_200_173,200,19900,0,-1,inf
full_200_174,200,19900,0,-1,inf
full_200_175,200,19900,0,-1,inf
full_200_176,200,19900,0,-1,inf
full_200_177,200,19900,0,-1,inf
full_200_178,200,19900,0,-1,inf
full_200_179,200,19900,0,-1,inf
full_200_180,200,19900,0,-1,inf
full_200_181,200,19900,0,-1,inf
full_200_182,200,19900,0,-1,inf
full_200_183,200,19900,0,-1,inf
full_200_184,200,19900,0,-1,inf
full_200_185,200,19900,0,-1,inf
full_200_186,200,19900,0,-1,inf
full_200_187,200,19900,0,-1,inf
full_200_188,200,19900,0,-1,inf
full_200_189,200,19900,0,-1,inf
full_200_190,200,19900,0,-1,inf
full_200_191,200,19900,0,-1,inf
full_200_192,200,19900,0,-1,inf
full_200_193,200,19900,0,-1,inf
full_200_194,200,19900,0,-1,inf
full_200_195,200,19900,0,-1,inf
full_200_196,200,19900,0,-1,inf
full_200_197,200,19900,0,-1,inf
full_200_198,200,19900,0,-1,inf
full_200_199,200,19900,0,-1,inf
full_200_200,200,19900,0,-1,inf
full_200_201,200,19900,0,-1,inf
full_200_202,200,19900,0,-1,inf
full_200_203,200,19900,0,-1,inf
full_200_204,200,19900,0,-1,inf
full_200_205,200,19900,0,-1,inf
full_200_206,200,19900,0,-1,inf
full_200_207,200,19900,0,-1,inf
full_200_208,200,19900,0,-1,inf
full_200_209,200,19900,0,-1,inf
full_200_210,200,19900,0,-1,inf
full_200_211,200,19900,0,-1,inf
full_200_212,200,19900,0,-1,inf
full_200_213,200,19900,0,-1,inf
full_200_214,200,19900,0,-1,inf
full_200_215,200,19900,0,-1,inf
full_200_216,200,19900,0,-1,inf
full_200_217,200,19900,0,-1,inf
full_200_218,200,19900,0,-1,inf
full_200_219,200,19900,0,-1,inf
full_200_220,200,19900,0,-1,inf
full_200_221,200,19900,0,-1,inf
full_200_222,200,19900,0,-1,inf
full_200_223,200,19900,0,-1,inf
full_200_224,200,19900,0,-1,inf
full_200_225,200,19900,0,-1,inf
full_200_226,200,19900,0,-1,inf
full_200_227,200,19900,0,-1,inf
full_200_228,200,19900,0,-1,inf
full_200_229,200,19900,0,-1,inf
full_200_230,200,19900,0,-1,inf
full_200_231,200,19900,0,-1,inf
full_200_232,200,19900,0,-1,inf
full_200_233,200,19900,0,-1,inf
full_200_234,200,19900,0,-1,inf
full_200_235,200,19900,0,-1,inf
full_200_236,200,19900,0,-1,inf
full_200_237,200,19900,0,-1,inf
full_200_238,200,19900,0,-1,inf
full_200_239,200,19900,0,-1,inf
full_200_240,200,19900,0,-1,inf
full_200_241,200,19900,0,-1,inf
full_200_242,200,19900,0,-1,inf
full_200_243,200,19900,0,-1,inf
full_200_244,200,19900,0,-1,inf
full_200_245,200,19900,0,-1,inf
full_200_246,200,19900,0,-1,inf
full_200_247,200,19900,0,-1,inf
full_200_248,200,19900,0,-1,inf
full_200_249,200,19900,0,-1,inf
full_200_250,200,19900,0,-1,inf
full_200_251,200,19900,0,-1,inf
full_200_252,200,19900,0,-1,inf
full_200_253,200,19900,0,-1,inf
full_200_254,200,19900,0,-1,inf
full_200_255,200,19900,0,-1,inf
full_200_256,200,19900,0,-1,inf
full_200_257,200,19900,0,-1,inf
full_200_258,200,19900,0,-1,inf
full_200_259,200,19900,0,-1,inf
full_200_260,200,19900,0,-1,inf
full_200_261,200,19900,0,-1,inf
full_200_262,200,19900,0,-1,inf
full_200_263,200,19900,0,-1,inf
full_200_264,200,19900,0,-1,inf
full_200_265,200,19900,0,-1,inf
full_200_266,200,19900,0,-1,inf
full_200_267,200,19900,0,-1,inf
full_200_268,200,19900,0,-1,inf
full_200_269,200,19900,0,-1,inf
full_200_270,200,19900,0,-1,inf
full_200_271,200,19900,0,-1,inf
full_200_272,200,19900,0,-1,inf
full_200_273,200,19900,0,-1,inf
full_200_274,200,19900,0,-1,inf
full_200_275,200,19900,0,-1,inf
full_200_276,200,19900,0,-1,inf
full_200_277,200,19900,0,-1,inf
full_200_278,200,19900,0,-1,inf
full_200_279,200,19900,0,-1,inf
full_200_280,200,19900,0,-1,inf
full_200_281,200,19900,0,-1,inf
full_200_282,200,19900,0,-1,inf
full_200_283,200,19900,0,-1,inf
full_200_284,200,19900,0,-1,inf
full_200_285,200,19900,0,-1,inf
full_200_286,200,19900,0,-1,inf
full_200_287,200,19900,0,-1,inf
full_200_288,200,19900,0,-1,inf
full_200_289,200,19900,0,-1,inf
full_200_290,200,19900,0,-1,inf
full_200_291,200,19900,0,-1,inf
full_200_292,200,19900,0,-1,inf
full_200_293,200,19900,0,-1,inf
full_200_294,200,19900,0,-1,inf
full_200_295,200,19900,0,-1,inf
full_200_296,200,19900,0,-1,inf
full_200_297,200,19900,0,-1,inf
full_200_298,200,19900,0,-1,inf
full_200_299,200,19900,0,-1,inf
full_500_0,500,124750,0,-1,inf
full_500_1,500,124750,0,-1,inf
full_500_2,500,124750,0,-1,inf
full_500_3,500,124750,0,-1,inf
full_500_4,500,124750,0,-1,inf
full_500_5,500,124750,0,-1,inf
full_500_6,500,124750,0,-1,inf
full_500_7,500,124750,0,-1,inf
full_500_8,500,124750,0,-1,inf
full_500_9,500,124750,0,-1,inf
full_500_10,500,124750,0,-1,inf
full_500_11,500,124750,0,-1,inf
full_500_12,500,124750,0,-1,inf
full_500_13,500,124750,0,-1,inf
full_500_14,500,124750,0,-1,inf
full_500_15,500,124750,0,-1,inf
full_500_16,500,124750,0,-1,inf
full_500_17,500,124750,0,-1,inf
full_500_18,500,124750,0,-1,inf
full_500_19,500,124750,0,-1,inf
full_500_20,500,124750,0,-1,inf
full_500_21,500,124750,0,-1,inf
full_500_22,500,124750,0,-1,inf
full_500_23,500,124750,0,-1,inf
full_500_24,500,124750,0,-1,inf
full_500_25,500,124750,0,-1,inf
full_500_26,500,124750,0,-1,inf
full_500_27,500,124750,0,-1,inf
full_500_28,500,124750,0,-1,inf
full_500_29,500,124750,0,-1,inf
full_500_30,500,124750,0,-1,inf
full_500_31,500,124750,0,-1,inf
full_500_32,500,124750,0,-1,inf
full_500_33,500,124750,0,-1,inf
full_500_34,500,124750,0,-1,inf
full_500_35,500,124750,0,-1,inf
full_500_36,500,124750,0,-1,inf
full_500_37,500,124750,0,-1,inf
full_500_38,500,124750,0,-1,inf
full_500_39,500,124750,0,-1,inf
full_500_40,500,124750,0,-1,inf
full_500_41,500,124750,0,-1,inf
full_500_42,500,124750,0,-1,inf
full_500_43,500,124750,0,-1,inf
full_500_44,500,124750,0,-1,inf
full_500_45,500,124750,0,-1,inf
full_500_46,500,124750,0,-1,inf
full_500_47,500,124750,0,-1,inf
full_500_48,500,124750,0,-1,inf
full_500_49,500,124750,0,-1,inf
full_500_50,500,124750,0,-1,inf
full_500_51,500,124750,0,-1,inf
full_500_52,500,124750,0,-1,inf
full_500_53,500,124750,0,-1,inf
full_500_54,500,124750,0,-1,inf
full_500_55,500,124750,0,-1,inf
full_500_56,500,124750,0,-1,inf
full_500_57,500,124750,0,-1,inf
full_500_58,500,124750,0,-1,inf
full_500_59,500,124750,0,-1,inf
full_500_60,500,124750,0,-1,inf
full_500_61,500,124750,0,-1,inf
full_500_62,500,124750,0,-1,inf
full_500_63,500,124750,0,-1,inf
full_500_64,500,124750,0,-1,inf
full_500_65,500,124750,0,-1,inf
full_500_66,500,124750,0,-1,inf
full_500_67,500,124750,0,-1,inf
full_500_68,500,124750,0,-1,inf
full_500_69,500,124750,0,-1,inf
full_500_70,500,124750,0,-1,inf
full_500_71,500,124750,0,-1,inf
full_500_72,500,124750,0,-1,inf
full_500_73,500,124750,0,-1,inf
full_500_74,500,124750,0,-1,inf
full_500_75,500,124750,0,-1,inf
full_500_76,500,124750,0,-1,inf
full_500_77,500,124750,0,-1,inf
full_500_78,500,124750,0,-1,inf
full_500_79,500,124750,0,-1,inf
full_500_80,500,124750,0,-1,inf
full_500_81,500,124750,0,-1,inf
full_500_82,500,124750,0,-1,inf
full_500_83,500,124750,0,-1,inf
full_500_84,500,124750,0,-1,inf
full_500_85,500,124750,0,-1,inf
full_500_86,500,124750,0,-1,inf
full_500_87,500,124750,0,-1,inf
full_500_88,500,124750,0,-1,inf
full_500_89,500,124750,0,-1,inf
full_500_90,500,124750,0,-1,inf
full_500_91,500,124750,0,-1,inf
full_500_92,500,124750,0,-1,inf
full_500_93,500,124750,0,-1,inf
full_500_94,500,124750,0,-1,inf
full_500_95,500,124750,0,-1,inf
full_500_96,500,124750,0,-1,inf
full_500_97,500,124750,0,-1,inf
full_500_98,500,124750,0,-1,inf
full_500_99,500,124750,0,-1,inf
full_500_100,500,124750,0,-1,inf
full_500_101,500,124750,0,-1,inf
full_500_102,500,124750,0,-1,inf
