filename , node, edge, degree, min_weight, time_in_sec 
mst_500_50000_41,500,50000,0,78840,0.010366
mst_500_50000_42,500,50000,0,80193,0.008623
mst_500_50000_43,500,50000,0,80458,0.009801
mst_500_50000_44,500,50000,0,77606,0.010598
mst_500_50000_45,500,50000,0,81652,0.00984
mst_500_50000_46,500,50000,0,79066,0.007933
mst_500_50000_47,500,50000,0,79803,0.008211
mst_500_50000_48,500,50000,0,79894,0.009774
mst_500_50000_49,500,50000,0,80362,0.010213
mst_500_50000_50,500,50000,0,79405,0.009758
mst_500_50000_51,500,50000,0,76821,0.009386
mst_500_50000_52,500,50000,0,79069,0.008751
